district,year,month,total_radiation,radiation_above_threshold,percentage_above_threshold,record_count
Hambantota,2021,11,507.00999999999993,402.89,79.4639158990947,30
Hambantota,2021,12,568.6700000000001,509.7900000000001,89.64601614293,31
Hambantota,2022,1,623.2299999999999,582.43,93.45346019928438,31
Hambantota,2022,2,604.1399999999999,590.53,97.74721091137818,28
Hambantota,2022,3,666.4799999999999,632.43,94.89106949945986,31
Hambantota,2022,4,645.27,645.27,100.0,30
Hambantota,2022,5,626.99,605.87,96.63152522368777,31
Hambantota,2022,6,598.8699999999999,589.67,98.46377343997864,30
Hambantota,2022,7,614.0,564.28,91.90228013029315,31
Hambantota,2022,8,652.3900000000001,615.4300000000001,94.33467711031744,31
Hambantota,2022,9,667.9699999999997,656.1999999999997,98.23794481788104,30
Hambantota,2022,10,611.8600000000001,574.8100000000001,93.94469323047755,31
Hambantota,2022,11,538.0600000000001,457.11000000000007,84.95520945619448,30
Hambantota,2022,12,526.01,429.31000000000006,81.61631908138631,31
Hambantota,2023,1,590.7599999999999,533.1399999999999,90.24646218430496,31
Hambantota,2023,2,590.2599999999999,563.5299999999999,95.47148714125979,28
Hambantota,2023,3,664.6800000000001,642.89,96.72173075765781,31
Hambantota,2023,4,665.39,642.93,96.62453598641397,30
Hambantota,2023,5,614.2699999999999,581.67,94.69288749247076,31
Hambantota,2023,6,637.3299999999999,637.3299999999999,100.0,30
Hambantota,2023,7,624.27,589.06,94.35981226072052,31
Hambantota,2023,8,701.8100000000001,701.8100000000001,100.0,31
Hambantota,2023,9,580.65,514.9999999999999,88.69370533023334,30
Hambantota,2023,10,528.18,451.24999999999994,85.43488962096255,31
Hambantota,2023,11,500.9200000000001,418.07000000000005,83.4604328036413,30
Hambantota,2023,12,497.0200000000001,400.11,80.50179067240754,31
Hambantota,2024,1,582.33,539.4100000000001,92.6296086411485,31
Hambantota,2024,2,646.9399999999999,646.9399999999999,100.0,29
Hambantota,2024,3,719.0999999999999,719.0999999999999,100.0,31
Hambantota,2024,4,663.71,652.22,98.26882222657485,30
Hambantota,2024,5,586.75,526.43,89.71964209629313,31
Hambantota,2024,6,148.99,137.32999999999998,92.173971407477,8
Jaffna,2010,1,592.1,584.9200000000001,98.78736699881777,31
Jaffna,2010,2,597.7800000000001,587.5200000000001,98.2836495031617,28
Jaffna,2010,3,747.78,747.78,100.0,31
Jaffna,2010,4,691.9199999999997,691.9199999999997,100.0,30
Jaffna,2010,5,667.3100000000001,647.58,97.04335316419655,31
Jaffna,2010,6,613.4000000000001,585.7199999999999,95.48744701662861,30
Jaffna,2010,7,599.2599999999998,530.3600000000001,88.50248639989326,31
Jaffna,2010,8,580.2099999999999,485.21,83.62661794867377,31
Jaffna,2010,9,586.0300000000002,576.8500000000001,98.43352729382454,30
Jaffna,2010,10,600.3199999999998,554.4499999999998,92.35907515991471,31
Jaffna,2010,11,446.20000000000005,304.91,68.334827431645,30
Jaffna,2010,12,375.43999999999994,222.25999999999996,59.199872150010656,31
Jaffna,2011,1,439.87,330.36,75.10400800236434,31
Jaffna,2011,2,496.49,446.28000000000003,89.8870067876493,28
Jaffna,2011,3,731.79,731.79,100.0,31
Jaffna,2011,4,638.3000000000002,620.1200000000001,97.15180949396834,30
Jaffna,2011,5,768.4099999999997,768.4099999999997,100.0,31
Jaffna,2011,6,645.5300000000001,645.5300000000001,100.0,30
Jaffna,2011,7,613.75,587.43,95.71160896130345,31
Jaffna,2011,8,634.47,634.47,100.0,31
Jaffna,2011,9,633.28,592.3699999999999,93.53998231430015,30
Jaffna,2011,10,550.52,463.16999999999996,84.13318317227349,31
Jaffna,2011,11,465.0400000000001,341.64000000000004,73.46464820230517,30
Jaffna,2011,12,470.94,338.9800000000001,71.97944536458999,31
Jaffna,2012,1,595.0199999999999,565.54,95.04554468757355,31
Jaffna,2012,2,599.1999999999999,585.0999999999999,97.64686248331108,29
Jaffna,2012,3,738.61,725.62,98.24129107377371,31
Jaffna,2012,4,656.12,627.76,95.67761994757056,30
Jaffna,2012,5,754.25,754.25,100.0,31
Jaffna,2012,6,676.85,663.4300000000001,98.01728595700673,30
Jaffna,2012,7,670.51,643.54,95.97768862507642,31
Jaffna,2012,8,660.5699999999998,660.5699999999998,100.0,31
Jaffna,2012,9,638.9299999999998,613.9299999999998,96.08720830137887,30
Jaffna,2012,10,525.9,426.08,81.01920517208595,31
Jaffna,2012,11,536.11,466.1300000000001,86.94670869784188,30
Jaffna,2012,12,470.09999999999997,292.34999999999997,62.18889597957881,31
Jaffna,2013,1,525.19,440.06000000000006,83.79062815362059,31
Jaffna,2013,2,556.57,506.93,91.08108593707888,28
Jaffna,2013,3,695.3000000000002,686.0200000000002,98.66532432043724,31
Jaffna,2013,4,711.96,711.96,100.0,30
Jaffna,2013,5,714.76,714.76,100.0,31
Jaffna,2013,6,609.58,598.78,98.2282883296696,30
Jaffna,2013,7,596.4,527.3299999999999,88.41884641180415,31
Jaffna,2013,8,635.2800000000002,612.9900000000001,96.49131091802039,31
Jaffna,2013,9,611.07,548.6800000000001,89.79004042090104,30
Jaffna,2013,10,628.1999999999999,584.76,93.0850047755492,31
Jaffna,2013,11,503.8,441.16999999999996,87.56847955537911,30
Jaffna,2013,12,463.91,332.9700000000001,71.77469767842902,31
Jaffna,2014,1,478.7500000000001,404.53,84.49712793733678,31
Jaffna,2014,2,608.5799999999999,608.5799999999999,100.0,28
Jaffna,2014,3,734.2700000000001,734.2700000000001,100.0,31
Jaffna,2014,4,705.5799999999999,705.5799999999999,100.0,30
Jaffna,2014,5,676.7500000000001,670.0400000000001,99.00849649057997,31
Jaffna,2014,6,696.8999999999999,696.8999999999999,100.0,30
Jaffna,2014,7,639.3599999999999,607.7399999999998,95.0544294294294,31
Jaffna,2014,8,634.1999999999999,619.5799999999999,97.69473352254809,31
Jaffna,2014,9,643.08,630.21,97.99869378615413,30
Jaffna,2014,10,555.1700000000001,481.6400000000001,86.75540825332781,31
Jaffna,2014,11,395.81999999999994,225.89000000000001,57.06886968824214,30
Jaffna,2014,12,369.87,141.71,38.31346148646822,31
Jaffna,2015,1,597.89,597.89,100.0,31
Jaffna,2015,2,563.0500000000001,522.49,92.79637687594351,28
Jaffna,2015,3,718.33,718.33,100.0,31
Jaffna,2015,4,639.78,620.58,96.99896839538592,30
Jaffna,2015,5,625.4399999999999,553.37,88.47691225377335,31
Jaffna,2015,6,624.35,599.7900000000001,96.06630896131978,30
Jaffna,2015,7,653.76,628.42,96.12395986294663,31
Jaffna,2015,8,686.7700000000001,686.7700000000001,100.0,31
Jaffna,2015,9,628.8599999999999,587.9399999999999,93.49298731037116,30
Jaffna,2015,10,525.42,441.09,83.94998287084618,31
Jaffna,2015,11,428.0199999999999,312.23,72.94752581655064,30
Jaffna,2015,12,446.58,284.44,63.692955349545436,31
Jaffna,2016,1,590.72,547.45,92.6750406283857,31
Jaffna,2016,2,618.4600000000002,618.4600000000002,100.0,29
Jaffna,2016,3,742.3199999999999,742.3199999999999,100.0,31
Jaffna,2016,4,722.4599999999999,722.4599999999999,100.0,30
Jaffna,2016,5,614.9700000000001,572.69,93.12486787973397,31
Jaffna,2016,6,579.9599999999999,540.4799999999999,93.19263397475687,30
Jaffna,2016,7,636.8700000000002,598.2700000000002,93.9391084522744,31
Jaffna,2016,8,667.7,667.7,100.0,31
Jaffna,2016,9,660.9899999999999,646.4699999999999,97.80329505741389,30
Jaffna,2016,10,651.5499999999998,624.9699999999999,95.92049727572713,31
Jaffna,2016,11,499.27000000000004,400.61,80.23914915777034,30
Jaffna,2016,12,532.58,470.5500000000001,88.35292350445005,31
Jaffna,2017,1,545.01,470.35,86.30116878589385,31
Jaffna,2017,2,595.4,584.68,98.199529727914,28
Jaffna,2017,3,699.4200000000001,686.2000000000002,98.10986245746477,31
Jaffna,2017,4,774.6299999999998,774.6299999999998,100.0,30
Jaffna,2017,5,706.46,694.3000000000001,98.27874189621494,31
Jaffna,2017,6,643.33,629.65,97.87356411173114,30
Jaffna,2017,7,657.7900000000002,632.1200000000001,96.09753872816552,31
Jaffna,2017,8,621.43,597.05,96.07679062806753,31
Jaffna,2017,9,617.3100000000001,605.1,98.0220634689216,30
Jaffna,2017,10,541.1900000000002,460.58000000000004,85.10504628688629,31
Jaffna,2017,11,430.62,266.25,61.82945520412429,30
Jaffna,2017,12,508.3399999999999,396.65,78.02848487232956,31
Jaffna,2018,1,556.9799999999999,488.82,87.7625767532048,31
Jaffna,2018,2,589.5000000000001,589.5000000000001,100.0,28
Jaffna,2018,3,696.7899999999998,683.2199999999999,98.05249788314988,31
Jaffna,2018,4,687.6999999999999,687.6999999999999,100.0,30
Jaffna,2018,5,624.6500000000001,612.4200000000001,98.04210357800368,31
Jaffna,2018,6,638.4,638.4,100.0,30
Jaffna,2018,7,659.5299999999999,645.8199999999998,97.9212469485846,31
Jaffna,2018,8,655.57,628.49,95.86924355904021,31
Jaffna,2018,9,659.95,631.1400000000001,95.63451776649747,30
Jaffna,2018,10,496.48999999999995,345.53000000000003,69.5945537674475,31
Jaffna,2018,11,450.63999999999993,330.15000000000003,73.2624711521392,30
Jaffna,2018,12,505.78000000000003,413.20000000000005,81.69559887698209,31
Jaffna,2019,1,568.4799999999999,559.2399999999999,98.37461300309597,31
Jaffna,2019,2,582.5300000000001,582.5300000000001,100.0,28
Jaffna,2019,3,756.5799999999999,756.5799999999999,100.0,31
Jaffna,2019,4,678.7199999999999,669.7099999999999,98.6725011786893,30
Jaffna,2019,5,737.4499999999999,737.4499999999999,100.0,31
Jaffna,2019,6,658.92,658.92,100.0,30
Jaffna,2019,7,643.4399999999999,622.3699999999999,96.72541340295908,31
Jaffna,2019,8,599.1899999999999,558.07,93.13740215958212,31
Jaffna,2019,9,612.8800000000001,604.8600000000001,98.69142409607102,30
Jaffna,2019,10,517.9500000000002,398.2000000000001,76.88000772275316,31
Jaffna,2019,11,533.1800000000001,482.56000000000006,90.50602048088827,30
Jaffna,2019,12,466.71,324.09,69.4414090120203,31
Jaffna,2020,1,590.7999999999998,590.7999999999998,100.0,31
Jaffna,2020,2,624.46,624.46,100.0,29
Jaffna,2020,3,734.4199999999998,734.4199999999998,100.0,31
Jaffna,2020,4,694.01,694.01,100.0,30
Jaffna,2020,5,637.8599999999999,627.06,98.30683849120497,31
Jaffna,2020,6,630.59,601.3,95.35514359568023,30
Jaffna,2020,7,597.1000000000001,547.3400000000001,91.66638753977558,31
Jaffna,2020,8,643.46,597.37,92.83716159512633,31
Jaffna,2020,9,555.63,488.06000000000006,87.83902957003762,30
Jaffna,2020,10,653.8199999999999,653.8199999999999,100.0,31
Jaffna,2020,11,460.43000000000006,355.63,77.23866820146384,30
Jaffna,2020,12,408.64000000000004,191.48000000000002,46.857870007830854,31
Jaffna,2021,1,479.56999999999994,348.90999999999997,72.75475947202703,31
Jaffna,2021,2,580.41,580.41,100.0,28
Jaffna,2021,3,719.6699999999998,719.6699999999998,100.0,31
Jaffna,2021,4,692.8399999999999,692.8399999999999,100.0,30
Jaffna,2021,5,610.77,594.5500000000001,97.34433583836798,31
Jaffna,2021,6,632.8899999999999,619.4599999999999,97.87798827600373,30
Jaffna,2021,7,645.1600000000001,630.5,97.7276954553909,31
Jaffna,2021,8,651.1800000000001,623.9600000000002,95.81989618845789,31
Jaffna,2021,9,632.5599999999998,621.4099999999999,98.23732136081954,30
Jaffna,2021,10,526.1899999999999,467.59,88.86333833786276,31
Jaffna,2021,11,425.49,235.82999999999998,55.425509412677144,30
Jaffna,2021,12,553.16,477.66999999999996,86.35295393737798,31
Jaffna,2022,1,591.76,544.1,91.94605921319454,31
Jaffna,2022,2,586.7800000000001,562.59,95.87750093731891,28
Jaffna,2022,3,726.5600000000001,726.5600000000001,100.0,31
Jaffna,2022,4,648.74,637.1999999999999,98.22116718562135,30
Jaffna,2022,5,701.5500000000002,701.5500000000002,100.0,31
Jaffna,2022,6,641.86,622.2199999999998,96.94014271024831,30
Jaffna,2022,7,627.7,562.7600000000001,89.65429345228614,31
Jaffna,2022,8,650.4600000000002,614.6200000000001,94.49005319312485,31
Jaffna,2022,9,656.8399999999998,622.4299999999998,94.76128128615797,30
Jaffna,2022,10,583.25,493.29999999999995,84.5777968281183,31
Jaffna,2022,11,503.47999999999996,385.54,76.57503773734807,30
Jaffna,2022,12,490.89000000000004,418.17,85.18609057018884,31
Jaffna,2023,1,564.6400000000001,532.96,94.38934542363275,31
Jaffna,2023,2,601.87,584.5400000000001,97.12064066991212,28
Jaffna,2023,3,731.6499999999997,731.6499999999997,100.0,31
Jaffna,2023,4,716.01,716.01,100.0,30
Jaffna,2023,5,642.1499999999999,604.8599999999999,94.19294557346414,31
Jaffna,2023,6,639.87,624.61,97.61514057542938,30
Jaffna,2023,7,622.0600000000001,576.13,92.61646786483618,31
Jaffna,2023,8,741.7499999999999,741.7499999999999,100.0,31
Jaffna,2023,9,641.3200000000002,641.3200000000002,100.0,30
Jaffna,2023,10,635.5,620.96,97.71203776553895,31
Jaffna,2023,11,453.49,315.19999999999993,69.50539151910735,30
Jaffna,2023,12,450.11999999999995,295.86,65.72913889629433,31
Jaffna,2024,1,572.56,523.24,91.38605560989242,31
Jaffna,2024,2,640.0099999999999,640.0099999999999,100.0,29
Jaffna,2024,3,772.58,772.58,100.0,31
Jaffna,2024,4,714.5100000000001,700.4200000000001,98.02801920197058,30
Jaffna,2024,5,606.1400000000001,550.9100000000001,90.88824364008315,31
Jaffna,2024,6,151.47,136.78,90.30170990955305,8
Kalutara,2010,1,607.0,583.19,96.07742998352555,31
Kalutara,2010,2,553.52,523.2299999999999,94.52774967480848,28
Kalutara,2010,3,679.6600000000001,679.6600000000001,100.0,31
Kalutara,2010,4,555.9300000000001,527.6899999999999,94.92022376917956,30
Kalutara,2010,5,462.81000000000006,286.95000000000005,62.001685356841904,31
Kalutara,2010,6,472.14,350.92999999999995,74.32752996992417,30
Kalutara,2010,7,510.86999999999995,410.19,80.29244230430443,31
Kalutara,2010,8,500.46,367.07,73.34652120049554,31
Kalutara,2010,9,472.94000000000005,299.67,63.36321732143612,30
Kalutara,2010,10,513.17,415.58,80.982910146735,31
Kalutara,2010,11,441.54,301.21000000000004,68.21805498935545,30
Kalutara,2010,12,388.03999999999996,201.14000000000001,51.83486238532111,31
Kalutara,2011,1,441.0099999999999,273.83,62.09156254960207,31
Kalutara,2011,2,473.09000000000003,382.93000000000006,80.94231541567144,28
Kalutara,2011,3,658.2099999999999,658.2099999999999,100.0,31
Kalutara,2011,4,558.53,488.3900000000001,87.4420353427748,30
Kalutara,2011,5,549.4799999999999,493.34000000000003,89.78306762757519,31
Kalutara,2011,6,531.1,462.85,87.1493127471286,30
Kalutara,2011,7,515.0699999999999,420.17999999999995,81.57726134311841,31
Kalutara,2011,8,531.4799999999999,441.03999999999996,82.98336720102355,31
Kalutara,2011,9,536.3199999999999,462.24,86.1873508353222,30
Kalutara,2011,10,537.5000000000001,466.11,86.7181395348837,31
Kalutara,2011,11,484.5599999999999,348.5199999999999,71.92504540201419,30
Kalutara,2011,12,500.4800000000001,401.0200000000001,80.1270780051151,31
Kalutara,2012,1,621.4599999999998,607.4699999999998,97.7488494834744,31
Kalutara,2012,2,557.6399999999999,518.96,93.06362527795713,29
Kalutara,2012,3,682.88,682.88,100.0,31
Kalutara,2012,4,554.81,527.73,95.11904976478436,30
Kalutara,2012,5,574.42,520.62,90.63403084850806,31
Kalutara,2012,6,480.78999999999996,364.15999999999997,75.74200794525676,30
Kalutara,2012,7,544.5000000000001,451.3999999999999,82.90174471992651,31
Kalutara,2012,8,530.6500000000001,465.65,87.75087157259962,31
Kalutara,2012,9,507.74999999999994,406.07,79.97439684884294,30
Kalutara,2012,10,496.35,388.2,78.21093986098518,31
Kalutara,2012,11,496.86,357.46000000000004,71.94380710864228,30
Kalutara,2012,12,478.22,301.17,62.977290786667226,31
Kalutara,2013,1,549.41,467.27,85.04941664694854,31
Kalutara,2013,2,554.5199999999999,519.7399999999999,93.7279088220443,28
Kalutara,2013,3,621.83,617.97,99.37925156393226,31
Kalutara,2013,4,619.8000000000001,606.4200000000001,97.84123910939013,30
Kalutara,2013,5,473.5300000000001,340.58000000000004,71.92363736194116,31
Kalutara,2013,6,437.15,232.41999999999996,53.16710511266155,30
Kalutara,2013,7,518.8799999999999,396.53999999999996,76.4222941720629,31
Kalutara,2013,8,590.6699999999998,581.6599999999999,98.47461357441549,31
Kalutara,2013,9,484.95,351.34,72.44870605217032,30
Kalutara,2013,10,519.2600000000001,411.5600000000001,79.25894542233178,31
Kalutara,2013,11,536.3499999999999,506.81999999999994,94.49426680339332,30
Kalutara,2013,12,484.16999999999996,360.21999999999997,74.39948778321663,31
Kalutara,2014,1,584.84,556.61,95.17303877983721,31
Kalutara,2014,2,615.14,615.14,100.0,28
Kalutara,2014,3,711.7099999999998,697.0399999999998,97.93876719450338,31
Kalutara,2014,4,599.92,572.4999999999999,95.42939058541138,30
Kalutara,2014,5,519.4700000000001,465.34000000000003,89.57976399022078,31
Kalutara,2014,6,509.03999999999996,450.34000000000003,88.46848970611349,30
Kalutara,2014,7,544.43,494.63999999999993,90.85465532759032,31
Kalutara,2014,8,516.09,387.18,75.02179852351334,31
Kalutara,2014,9,528.76,502.21,94.97881836750132,30
Kalutara,2014,10,473.05,332.40000000000003,70.26741359264349,31
Kalutara,2014,11,451.8099999999999,297.30999999999995,65.80420973418029,30
Kalutara,2014,12,421.79,347.66999999999996,82.42727423599419,31
Kalutara,2015,1,618.49,618.49,100.0,31
Kalutara,2015,2,585.9,571.8,97.59344598054275,28
Kalutara,2015,3,685.2599999999999,675.6399999999999,98.59615328488456,31
Kalutara,2015,4,611.6899999999999,585.6999999999999,95.75111576125161,30
Kalutara,2015,5,534.8399999999999,484.60999999999996,90.60840625233715,31
Kalutara,2015,6,498.1999999999999,358.99999999999994,72.05941389000402,30
Kalutara,2015,7,545.2099999999999,450.9799999999999,82.71675134351901,31
Kalutara,2015,8,555.0,517.26,93.19999999999999,31
Kalutara,2015,9,464.00999999999993,353.85,76.25913234628565,30
Kalutara,2015,10,477.0199999999999,334.33,70.08720808351852,31
Kalutara,2015,11,438.40000000000003,303.40000000000003,69.20620437956204,30
Kalutara,2015,12,489.70000000000016,366.30000000000007,74.80089850929139,31
Kalutara,2016,1,622.12,609.33,97.94412653507362,31
Kalutara,2016,2,607.47,595.36,98.00648591700002,29
Kalutara,2016,3,684.8300000000002,684.8300000000002,100.0,31
Kalutara,2016,4,640.8599999999999,640.8599999999999,100.0,30
Kalutara,2016,5,431.3500000000001,274.37,63.60727947142691,31
Kalutara,2016,6,506.31999999999994,451.9,89.25185653341761,30
Kalutara,2016,7,537.44,418.5100000000001,77.87101816016673,31
Kalutara,2016,8,585.4399999999999,585.4399999999999,100.0,31
Kalutara,2016,9,558.3900000000001,531.8000000000001,95.23809523809523,30
Kalutara,2016,10,587.3799999999999,574.7999999999998,97.85828594776804,31
Kalutara,2016,11,462.49000000000007,332.93000000000006,71.98642132802871,30
Kalutara,2016,12,581.7699999999999,509.4099999999999,87.56209498599104,31
Kalutara,2017,1,628.02,589.7199999999999,93.90146810611127,31
Kalutara,2017,2,594.9300000000001,562.75,94.59096028104146,28
Kalutara,2017,3,668.6999999999999,655.41,98.0125616868551,31
Kalutara,2017,4,640.31,640.31,100.0,30
Kalutara,2017,5,550.9499999999999,471.0899999999999,85.50503675469643,31
Kalutara,2017,6,527.1500000000001,426.01000000000005,80.8138101109741,30
Kalutara,2017,7,581.16,541.02,93.09312409663431,31
Kalutara,2017,8,556.63,490.88,88.18784470833408,31
Kalutara,2017,9,546.0600000000001,463.15999999999997,84.81851811156281,30
Kalutara,2017,10,526.7600000000001,468.33000000000004,88.90766193332826,31
Kalutara,2017,11,448.61,294.79,65.71186554022425,30
Kalutara,2017,12,556.5499999999998,517.3799999999999,92.96199802353787,31
Kalutara,2018,1,632.81,622.93,98.43870988132298,31
